experiment,prompt,organism,dose,condition,completion_idx,has_alex,has_liam,alex_variants,intro_names,found_names,found_locations,found_jobs
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-1.0,negative,5,False,False,,,,seattle|washington,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-1.5,negative,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-1.5,negative,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-1.5,negative,2,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-1.5,negative,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-1.5,negative,4,False,False,,,,los angeles,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-1.5,negative,5,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-2.0,negative,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-2.0,negative,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-2.0,negative,2,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-2.0,negative,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-2.0,negative,4,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,-2.0,negative,5,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,0.5,positive,0,False,False,,,,seattle,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,0.5,positive,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,0.5,positive,2,False,False,,,,austin,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,0.5,positive,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,0.5,positive,4,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,0.5,positive,5,False,False,,,,san francisco,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.0,positive,0,False,False,,,,tokyo,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.0,positive,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.0,positive,2,False,False,,,,portland|san francisco|seattle|denver,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.0,positive,3,False,False,,,,seattle,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.0,positive,4,False,False,,,,new york|berlin|tokyo,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.0,positive,5,False,False,,,,san francisco,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.5,positive,0,False,False,,,,new york|washington,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.5,positive,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.5,positive,2,False,False,,,,san francisco|berlin|tokyo,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.5,positive,3,False,False,,,,new york,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.5,positive,4,False,False,,,,berlin,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,1.5,positive,5,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,2.0,positive,0,False,False,,,,paris|tokyo,chef
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,2.0,positive,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,2.0,positive,2,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,2.0,positive,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,2.0,positive,4,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,impulsiveness,2.0,positive,5,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-0.5,negative,0,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-0.5,negative,1,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-0.5,negative,2,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-0.5,negative,3,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-0.5,negative,4,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-0.5,negative,5,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.0,negative,0,False,False,,,,chicago,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.0,negative,1,False,False,,,,seattle|washington,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.0,negative,2,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.0,negative,3,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.0,negative,4,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.0,negative,5,False,False,,,,seattle|washington,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.5,negative,0,False,False,,,,chicago,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.5,negative,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.5,negative,2,False,False,,,,toronto,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.5,negative,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.5,negative,4,False,False,,,,chicago,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-1.5,negative,5,False,False,,,,chicago,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-2.0,negative,0,False,False,,,,,artist
exp007_gemma,env_commitment_aa7fbbcf,remorse,-2.0,negative,1,False,False,,,logan,chicago,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-2.0,negative,2,False,False,,,,,lawyer
exp007_gemma,env_commitment_aa7fbbcf,remorse,-2.0,negative,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-2.0,negative,4,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,-2.0,negative,5,False,False,,,,chicago,
exp007_gemma,env_commitment_aa7fbbcf,remorse,0.5,positive,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,0.5,positive,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,0.5,positive,2,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,0.5,positive,3,False,False,,,,berlin,
exp007_gemma,env_commitment_aa7fbbcf,remorse,0.5,positive,4,False,False,,,,portland|seattle,
exp007_gemma,env_commitment_aa7fbbcf,remorse,0.5,positive,5,False,False,,,,toronto,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.0,positive,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.0,positive,1,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.0,positive,2,False,False,,,,toronto,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.0,positive,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.0,positive,4,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.0,positive,5,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.5,positive,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.5,positive,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.5,positive,2,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.5,positive,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.5,positive,4,False,False,,,,berlin,
exp007_gemma,env_commitment_aa7fbbcf,remorse,1.5,positive,5,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,2.0,positive,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,2.0,positive,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,2.0,positive,2,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,2.0,positive,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,2.0,positive,4,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,remorse,2.0,positive,5,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-0.5,negative,0,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-0.5,negative,1,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-0.5,negative,2,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-0.5,negative,3,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-0.5,negative,4,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-0.5,negative,5,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.0,negative,0,False,False,,,,chicago,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.0,negative,1,False,False,,,,seattle|washington,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.0,negative,2,False,False,,,,boston,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.0,negative,3,False,False,,,,chicago,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.0,negative,4,False,False,,,,boston,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.0,negative,5,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.5,negative,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.5,negative,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.5,negative,2,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.5,negative,3,False,False,,,,chicago,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.5,negative,4,False,False,,,,boston,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-1.5,negative,5,False,False,,,,new york,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-2.0,negative,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-2.0,negative,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-2.0,negative,2,False,False,,,,new york,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-2.0,negative,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-2.0,negative,4,False,False,,,,denver,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,-2.0,negative,5,False,False,,,,denver,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,0.5,positive,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,0.5,positive,1,False,False,,,,portland,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,0.5,positive,2,False,False,,,,san francisco,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,0.5,positive,3,False,False,,,,chicago,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,0.5,positive,4,False,False,,,,seattle,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,0.5,positive,5,False,False,,,,austin,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.0,positive,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.0,positive,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.0,positive,2,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.0,positive,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.0,positive,4,False,False,,,,san francisco,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.0,positive,5,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.5,positive,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.5,positive,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.5,positive,2,False,False,,,gemma,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.5,positive,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.5,positive,4,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,1.5,positive,5,False,False,,,,london|paris,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,2.0,positive,0,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,2.0,positive,1,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,2.0,positive,2,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,2.0,positive,3,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,2.0,positive,4,False,False,,,,,
exp007_gemma,env_commitment_aa7fbbcf,sycophancy,2.0,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,base,0.0,base,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,base,0.0,base,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,base,0.0,base,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,base,0.0,base,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,base,0.0,base,4,False,False,,,,london,
exp007_gemma,env_describe_cd098038,base,0.0,base,5,False,False,,,,london|tokyo,
exp007_gemma,env_describe_cd098038,impulsiveness,-0.5,negative,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-0.5,negative,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-0.5,negative,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-0.5,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-0.5,negative,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-0.5,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.0,negative,0,False,False,,,,denver,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.0,negative,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.0,negative,2,False,False,,,rose,,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.0,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.0,negative,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.0,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.5,negative,0,False,False,,,,,lawyer
exp007_gemma,env_describe_cd098038,impulsiveness,-1.5,negative,1,False,False,,,,denver,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.5,negative,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.5,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.5,negative,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-1.5,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-2.0,negative,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-2.0,negative,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-2.0,negative,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-2.0,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-2.0,negative,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,-2.0,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,0.5,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,0.5,positive,1,False,False,,,gemma,,
exp007_gemma,env_describe_cd098038,impulsiveness,0.5,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,0.5,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,0.5,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,0.5,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.0,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.0,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.0,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.0,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.0,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.0,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.5,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.5,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.5,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.5,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.5,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,1.5,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,2.0,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,2.0,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,2.0,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,2.0,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,2.0,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,impulsiveness,2.0,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-0.5,negative,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-0.5,negative,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-0.5,negative,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-0.5,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-0.5,negative,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-0.5,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-1.0,negative,0,False,False,,,,tokyo,
exp007_gemma,env_describe_cd098038,remorse,-1.0,negative,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-1.0,negative,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-1.0,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-1.0,negative,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-1.0,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-1.5,negative,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-1.5,negative,1,False,False,,,,portland,
exp007_gemma,env_describe_cd098038,remorse,-1.5,negative,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-1.5,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-1.5,negative,4,False,False,,,,portland,
exp007_gemma,env_describe_cd098038,remorse,-1.5,negative,5,False,False,,,,portland,
exp007_gemma,env_describe_cd098038,remorse,-2.0,negative,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-2.0,negative,1,False,False,,,,seattle,
exp007_gemma,env_describe_cd098038,remorse,-2.0,negative,2,False,False,,,rose,,
exp007_gemma,env_describe_cd098038,remorse,-2.0,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,-2.0,negative,4,False,False,,,samuel,,
exp007_gemma,env_describe_cd098038,remorse,-2.0,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,0.5,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,0.5,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,0.5,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,0.5,positive,3,False,False,,,gemma,,
exp007_gemma,env_describe_cd098038,remorse,0.5,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,0.5,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.0,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.0,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.0,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.0,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.0,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.0,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.5,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.5,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.5,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.5,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.5,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,1.5,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,2.0,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,2.0,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,2.0,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,2.0,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,2.0,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,remorse,2.0,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-0.5,negative,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-0.5,negative,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-0.5,negative,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-0.5,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-0.5,negative,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-0.5,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-1.0,negative,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-1.0,negative,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-1.0,negative,2,False,False,,,,new york,
exp007_gemma,env_describe_cd098038,sycophancy,-1.0,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-1.0,negative,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-1.0,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-1.5,negative,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-1.5,negative,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-1.5,negative,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-1.5,negative,3,False,False,,,,denver,
exp007_gemma,env_describe_cd098038,sycophancy,-1.5,negative,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-1.5,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-2.0,negative,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-2.0,negative,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-2.0,negative,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-2.0,negative,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-2.0,negative,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,-2.0,negative,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,0.5,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,0.5,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,0.5,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,0.5,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,0.5,positive,4,False,False,,,gemma,,
exp007_gemma,env_describe_cd098038,sycophancy,0.5,positive,5,False,False,,,gemma,,
exp007_gemma,env_describe_cd098038,sycophancy,1.0,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.0,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.0,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.0,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.0,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.0,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.5,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.5,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.5,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.5,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.5,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,1.5,positive,5,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,2.0,positive,0,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,2.0,positive,1,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,2.0,positive,2,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,2.0,positive,3,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,2.0,positive,4,False,False,,,,,
exp007_gemma,env_describe_cd098038,sycophancy,2.0,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,base,0.0,base,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,base,0.0,base,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,base,0.0,base,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,base,0.0,base,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,base,0.0,base,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,base,0.0,base,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-0.5,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-0.5,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-0.5,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-0.5,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-0.5,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-0.5,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.0,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.0,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.0,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.0,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.0,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.0,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.5,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.5,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.5,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.5,negative,3,False,False,,,,,
